MANDT;OTYPE;OBJID;PLVAR;RSIGN;RELAT;ISTAT;PRIOX;BEGDA;ENDDA;VARYF;SEQNR;VALIDTO;SCLAS;SOBID
10;P;80105102;1;A;32;1;;14.11.2007;31.12.9999;Q 50028244;0;31.12.2017;;
10;P;80105102;1;A;32;1;;14.11.2007;31.12.9999;Q 50028245;0;31.12.2017;;
10;P;80105102;1;A;32;1;;26.03.2008;31.12.2015;Q 50028212;0;31.12.2018;;
10;P;80105102;1;A;32;1;;26.03.2008;31.12.2015;Q 50028214;0;31.12.2018;;
10;P;80105102;1;A;32;1;;28.03.2008;31.12.9999;Q 50018964;0;31.12.2018;;
10;P;80105102;1;A;32;1;;28.03.2008;31.12.9999;Q 50028323;0;31.12.2018;;
10;P;80105102;1;A;32;1;;26.09.2008;31.12.9999;Q 50018901;0;31.12.2018;;
10;P;80105102;1;A;32;1;;26.09.2008;31.12.9999;Q 50018902;0;31.12.2018;;
10;P;80105102;1;A;32;1;;26.09.2008;31.12.9999;Q 50028048;0;31.12.2018;;
10;P;80105102;1;A;32;1;;14.11.2008;31.12.9999;Q 50028247;0;31.12.2018;;
10;P;80105102;1;A;32;1;;19.01.2009;04.08.2010;Q 50018907;0;31.12.2010;;
10;P;80105102;1;A;32;1;;17.07.2009;27.09.2012;Q 50028044;0;31.12.2019;;
10;P;80105102;1;A;32;1;;19.10.2009;04.08.2010;Q 50018911;0;31.12.2010;;
10;P;80105102;1;A;32;1;;03.11.2009;05.08.2010;Q 50028208;0;31.12.2010;;
10;P;80105102;1;A;32;1;;10.12.2009;18.10.2011;Q 50018967;0;31.12.2019;;
10;P;80105102;1;A;32;1;;10.12.2009;31.12.2015;Q 50018973;0;31.12.2019;;
10;P;80105102;1;A;32;1;;10.12.2009;31.12.9999;Q 50018968;0;31.12.2019;;
10;P;80105102;1;A;32;1;;10.12.2009;31.12.9999;Q 50018971;0;31.12.2019;;
10;P;80105102;1;A;32;1;;10.12.2009;31.12.9999;Q 50028304;0;31.12.2019;;
10;P;80105102;1;A;32;1;;05.08.2010;31.12.9999;Q 50018907;0;31.12.9999;;
10;P;80105102;1;A;32;1;;05.08.2010;31.12.9999;Q 50018911;0;31.12.9999;;
10;P;80105102;1;A;32;1;;06.08.2010;31.12.9999;Q 50028208;0;31.12.9999;;
10;P;80105102;1;A;32;1;;21.09.2010;22.12.2010;Q 50028043;0;31.12.2011;;
10;P;80105102;1;A;32;1;;23.09.2010;30.09.2011;Q 50028236;0;31.12.2011;;
10;P;80105102;1;A;32;1;;24.09.2010;30.09.2011;Q 50018925;0;31.12.2011;;
10;P;80105102;1;A;32;1;;20.10.2010;30.09.2011;Q 50028238;0;31.12.2011;;
10;P;80105102;1;A;32;1;;23.12.2010;02.10.2011;Q 50028043;0;31.12.2020;;
10;P;80105102;1;A;32;1;;13.05.2011;15.10.2012;Q 50028249;0;31.12.2021;;
10;P;80105102;1;A;32;1;;01.10.2011;31.12.9999;Q 50018925;0;31.12.9999;;
10;P;80105102;1;A;32;1;;01.10.2011;31.12.9999;Q 50028236;0;31.12.9999;;
10;P;80105102;1;A;32;1;;01.10.2011;31.12.9999;Q 50028238;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.10.2011;31.12.9999;Q 50028043;0;31.12.9999;;
10;P;80105102;1;A;32;1;;19.10.2011;18.09.2012;Q 50018967;0;31.12.2012;;
10;P;80105102;1;A;32;1;;20.10.2011;17.11.2012;Q 50018905;0;31.12.2012;;
10;P;80105102;1;A;32;1;;21.10.2011;17.09.2012;Q 50028241;0;31.12.2012;;
10;P;80105102;1;A;32;1;;01.12.2011;01.06.2013;Q 50028042;0;31.12.2021;;
10;P;80105102;1;A;32;1;;01.12.2011;31.12.2015;Q 50028041;0;31.12.2021;;
10;P;80105102;1;A;32;1;;23.02.2012;17.09.2012;Q 50018923;0;31.12.2013;;
10;P;80105102;1;A;32;1;;22.03.2012;17.09.2012;Q 50028254;0;31.12.2013;;
10;P;80105102;1;A;32;1;;11.07.2012;31.12.9999;Q 50028253;0;31.12.2022;;
10;P;80105102;1;A;32;1;;07.09.2012;31.12.2015;Q 50028320;0;31.12.2022;;
10;P;80105102;1;A;32;1;;07.09.2012;31.12.9999;Q 50028317;0;31.12.2022;;
10;P;80105102;1;A;32;1;;07.09.2012;31.12.9999;Q 50028318;0;31.12.2022;;
10;P;80105102;1;A;32;1;;07.09.2012;31.12.9999;Q 50028319;0;31.12.2022;;
10;P;80105102;1;A;32;1;;17.09.2012;17.03.2014;Q 50018931;0;31.12.2022;;
10;P;80105102;1;A;32;1;;17.09.2012;13.04.2014;Q 50018900;0;31.12.2022;;
10;P;80105102;1;A;32;1;;18.09.2012;31.12.9999;Q 50018923;0;31.12.9999;;
10;P;80105102;1;A;32;1;;18.09.2012;31.12.9999;Q 50028241;0;31.12.9999;;
10;P;80105102;1;A;32;1;;18.09.2012;31.12.9999;Q 50028254;0;31.12.9999;;
10;P;80105102;1;A;32;1;;19.09.2012;31.12.9999;Q 50018967;0;31.12.9999;;
10;P;80105102;1;A;32;1;;28.09.2012;19.06.2013;Q 50028044;0;31.12.2013;;
10;P;80105102;1;A;32;1;;16.10.2012;19.06.2013;Q 50028249;0;31.12.2013;;
10;P;80105102;1;A;32;1;;18.11.2012;31.12.9999;Q 50018905;0;31.12.9999;;
10;P;80105102;1;A;32;1;;24.05.2013;20.03.2014;Q 50018922;0;31.12.2014;;
10;P;80105102;1;A;32;1;;29.05.2013;20.03.2014;Q 50028242;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.06.2013;31.12.9999;Q 50028042;0;31.12.2014;;
10;P;80105102;1;A;32;1;;19.06.2013;31.12.9999;Q 50028250;0;31.12.2023;;
10;P;80105102;1;A;32;1;;20.06.2013;31.12.9999;Q 50028044;0;31.12.9999;;
10;P;80105102;1;A;32;1;;20.06.2013;31.12.9999;Q 50028249;0;31.12.9999;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50018946;0;31.12.2023;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50018947;0;31.12.2023;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50018948;0;31.12.2023;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50018951;0;31.12.2023;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50018952;0;31.12.2023;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50028107;0;31.12.2023;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50028108;0;31.12.2023;;
10;P;80105102;1;A;32;1;;10.07.2013;31.12.9999;Q 50028109;0;31.12.2023;;
10;P;80105102;1;A;32;1;;26.07.2013;31.12.9999;Q 50018942;0;31.12.2023;;
10;P;80105102;1;A;32;1;;26.07.2013;31.12.9999;Q 50018943;0;31.12.2023;;
10;P;80105102;1;A;32;1;;26.07.2013;31.12.9999;Q 50018944;0;31.12.2023;;
10;P;80105102;1;A;32;1;;26.07.2013;31.12.9999;Q 50028126;0;31.12.2023;;
10;P;80105102;1;A;32;1;;18.02.2014;31.12.9999;Q 50019018;0;31.12.2024;;
10;P;80105102;1;A;32;1;;18.03.2014;18.03.2015;Q 50018931;0;31.12.2015;;
10;P;80105102;1;A;32;1;;21.03.2014;31.12.9999;Q 50018922;0;31.12.9999;;
10;P;80105102;1;A;32;1;;21.03.2014;31.12.9999;Q 50028242;0;31.12.9999;;
10;P;80105102;1;A;32;1;;14.04.2014;17.03.2015;Q 50018900;0;31.12.2015;;
10;P;80105102;1;A;32;1;;19.05.2014;03.01.2017;Q 50018904;0;31.12.2017;;
10;P;80105102;1;A;32;1;;07.11.2014;31.12.9999;Q 50028120;0;31.12.2024;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368563;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368564;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368565;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368566;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368567;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368568;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368572;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368573;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368581;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368582;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368583;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368584;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368585;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368641;0;31.12.2021;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368642;0;31.12.2021;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368643;0;31.12.2021;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368644;0;31.12.2021;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368862;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368863;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368867;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368868;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368869;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368870;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368871;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368881;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368882;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368883;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50368884;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369182;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369183;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369184;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369185;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369202;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369203;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369204;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369212;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;01.01.2015;Q 50369213;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368574;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368575;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368576;0;31.12.2017;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368586;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368587;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368653;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368654;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368858;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368859;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368860;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368861;0;31.12.2016;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368873;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368874;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368875;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368876;0;31.12.2015;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368877;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368878;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368879;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368880;0;31.12.2023;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368885;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50368886;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369195;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369196;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369197;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369205;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369206;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369207;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369209;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369210;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369211;0;31.12.2019;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369214;0;31.12.2022;;
10;P;80105102;1;A;32;1;;01.01.2015;31.12.9999;Q 50369215;0;31.12.2022;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368547;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368548;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368549;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368550;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368566;0;31.12.2012;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368567;0;31.12.2012;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368568;0;31.12.2012;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368572;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368573;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368581;0;31.12.2013;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368582;0;31.12.2013;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368583;0;31.12.2013;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368584;0;31.12.2013;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368585;0;31.12.2013;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368641;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368642;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368643;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368644;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368844;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368845;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368846;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368847;0;31.12.2006;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368869;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368870;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368871;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368881;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368882;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368883;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50368884;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369182;0;31.12.2009;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369183;0;31.12.2009;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369184;0;31.12.2009;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369185;0;31.12.2009;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369202;0;31.12.2011;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369203;0;31.12.2011;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369204;0;31.12.2011;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369212;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2015;Q 50369213;0;31.12.2014;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2016;Q 50368563;0;31.12.2015;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2016;Q 50368564;0;31.12.2015;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2016;Q 50368565;0;31.12.2015;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2016;Q 50368862;0;31.12.2015;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2016;Q 50368863;0;31.12.2015;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2016;Q 50368867;0;31.12.2015;;
10;P;80105102;1;A;32;1;;02.01.2015;02.01.2016;Q 50368868;0;31.12.2015;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368547;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368548;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368549;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368550;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368566;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368567;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368568;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368572;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368573;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368581;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368582;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368583;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368584;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368585;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368641;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368642;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368643;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368644;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368663;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368664;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368665;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368666;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368844;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368845;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368846;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368847;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368869;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368870;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368871;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368881;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368882;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368883;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50368884;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369182;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369183;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369184;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369185;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369202;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369203;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369204;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369212;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2015;31.12.9999;Q 50369213;0;31.12.9999;;
10;P;80105102;1;A;32;1;;04.01.2015;31.12.9999;Q 50028042;0;31.12.9999;;
10;P;80105102;1;A;32;1;;18.03.2015;31.12.9999;Q 50018900;0;31.12.9999;;
10;P;80105102;1;A;32;1;;19.03.2015;31.12.9999;Q 50018931;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2016;31.12.9999;Q 50368563;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2016;31.12.9999;Q 50368564;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2016;31.12.9999;Q 50368565;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2016;31.12.9999;Q 50368862;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2016;31.12.9999;Q 50368863;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2016;31.12.9999;Q 50368867;0;31.12.9999;;
10;P;80105102;1;A;32;1;;03.01.2016;31.12.9999;Q 50368868;0;31.12.9999;;
10;P;80105102;1;A;32;1;;10.11.2016;08.07.2017;Q 50368968;0;31.12.2026;E;50432684
10;P;80105102;1;A;32;1;;15.11.2016;02.03.2018;Q 50368965;0;31.12.2027;E;50432709
10;P;80105102;1;A;32;1;;04.01.2017;31.12.9999;Q 50018904;0;00.00.0000;;
10;P;80105102;1;A;32;1;;17.05.2017;07.04.2018;Q 50368966;0;31.12.2027;E;50432597
10;P;80105102;1;A;32;1;;17.05.2017;09.07.2018;Q 50368967;0;31.12.2027;E;50432597
10;P;80105102;1;A;32;1;;09.07.2017;08.05.2018;Q 50368968;0;00.00.0000;E;50449856
10;P;80105102;1;A;32;1;;03.03.2018;31.12.9999;Q 50368965;0;31.12.2019;E;50469754
10;P;80105102;1;A;32;1;;08.04.2018;31.12.9999;Q 50368966;0;31.12.2019;E;50469756
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50024955;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50024960;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368969;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368970;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368971;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368972;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368973;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368974;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368975;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368976;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368977;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368978;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368979;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368980;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368981;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368982;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368983;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368984;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368985;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368986;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368987;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368988;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368989;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368990;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368991;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368992;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368993;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368994;0;31.12.2028;E;50461714
10;P;80105102;1;A;32;1;;18.04.2018;31.12.9999;Q 50368995;0;31.12.2028;E;50461714
